page,rows
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220530/peru-amplian-investigaciones-contra-castillo
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/resultados-casi-al-100-petro-hernandez-se-confirman-segunda-vuelta-0
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/duque-destaca-calma-jornada-electoral-solidez-democratica
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/petro-proyecto-politico-duque-ha-sido-derrotado-colombia
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/biden-visita-uvalde-promete-hacer-algo-masacre-escuela
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/cerca-60-muertos-60-desaparecidos-lluvias-noreste-brasil
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/peru-refuerza-vigilancia-viajeros-paises-casos-viruela
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/resultados-casi-al-100-petro-hernandez-se-confirman-segunda-vuelta
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/victoria-agridulce-izquierda-colombiana
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/hernandez-outsider-millonario-que-abofeteo-politica-colombia
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/ue-trata-sancionar-petroleo-ruso-comenzando-que-llega-mar
https://www.lostiempos.com/actualidad/mundo?page=37,https://www.lostiempos.com/actualidad/mundo/20220529/johnson-se-plantea-recuperar-unidades-medida-imperiales
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220529/colombia-celebra-elecciones-probable-giro-historico-izquierda
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220529/brasil-lluvias-dejan-mas-30-muertos-estado-pernambuco
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220529/abren-colegios-electorales-colombianos-eleccion-presidente
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220529/mike-pence-exvicepresidente-eeuu-se-aparta-sombra-trump
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220529/eeuu-mueren-mas-ninos-heridas-bala-que-accidentes-transito
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220529/mal-tiempo-dificulta-busqueda-del-avion-desaparecido-nepal
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/mexico-no-es-tierra-conquista-dice-amlo-multa-espanola-iberdrola
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/tormenta-tropical-agatha-se-intensifica-su-avance-sur-mexico
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/lluvias-dejan-treintena-muertos-estado-brasileno-pernambuco
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/rusia-usa-armas-no-nucleares-mas-pesadas
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/identifican-al-jefe-policia-que-retraso-acceso-al-aula-del-tiroteo
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/7000-manifestantes-piden-espana-abolicion-prostitucion
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/al-menos-31-muertos-estampida-acto-iglesia-nigeria
https://www.lostiempos.com/actualidad/mundo?page=38,https://www.lostiempos.com/actualidad/mundo/20220528/alba-apoya-cuba-venezuela-nicaragua-excluidas-cumbre
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220528/fuerzas-rusas-estrechan-su-cerco-ciudad-clave-del-este-ucrania
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220528/gobierno-corea-del-norte-afirma-que-brote-covid-19-esta-controlado
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/argentina-confirma-segundo-caso-viruela-mono
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/texas-quiere-investigacion-fondo-respuesta-policial-tiroteo
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/trump-arremete-contra-grotescos-esfuerzos-controlar-armas
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/estamos-salvaje-oeste-uvalde-reflexiona-control-armas
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/ejercito-ruso-rompe-lineas-ucranianas-asalto-final-donbas
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/zelenski-acusa-rusia-genocidio-este-ucrania
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/oms-no-recomienda-vacunaciones-masivas-contra-viruela-del-mono
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/rusia-recrudece-ataques-jarkov-dnipro-donetsk
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/argentina-confirma-primer-caso-viruela-del-mono-registrado-america-latina
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/fuerte-sismo-ayer-cerca-puno-se-sintio-dos-ciudades-bolivia
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/arranca-cuba-reunion-alba-diaz-canel-maduro-ortega-arce
https://www.lostiempos.com/actualidad/mundo?page=39,https://www.lostiempos.com/actualidad/mundo/20220527/rusia-lanza-bombardeo-jarkov-2a-mayor-ciudad-ucrania
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220527/desaceleracion-economica-eeuu-dispara-miedo-recesion-2023
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220527/lula-ganaria-holgura-bolsonaro-sondeo
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/zelenski-acusa-rusia-genocidio-asesinatos-masivos-donbas
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/crecen-criticas-actuacion-policial-masacre-uvalde
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/rusia-toca-puertas-severodonetsk-ultimo-bastion-ucraniano-lugansk
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/tiroteo-escuela-es-ultimo-213-ocurridos-este-ano-eeuu
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/policia-asegura-que-agresor-texas-entro-escuela-oposicion
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/eeuu-no-invita-venezuela-ni-nicaragua-cumbre-es-ambiguo-cuba
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/presidente-argentino-encara-criticas-inflacion-rechazo
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/zelenski-denuncia-que-rusia-busca-destruir-severodonetsk
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/candidato-derecha-pide-control-comicios-colombia
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/ucranianos-sufren-falta-agua-otra-dificultad-mas-guerra
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220526/policia-peru-busca-sobrino-del-presidente
https://www.lostiempos.com/actualidad/mundo?page=40,https://www.lostiempos.com/actualidad/mundo/20220525/biden-viajara-texas-reunirse-familias-victimas-uvalde
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/bolsonaro-asistira-cumbre-americas-tendra-bilateral-biden
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/nina-feliz-pequeno-bailarin-victimas-masacre-texas
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/rusia-acelera-ofensiva-donbas-severodonetsk-punto-mira
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/autor-del-tiroteo-texas-escribio-sus-intenciones-redes-minutos-antes
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/hambre-brasil-llega-nivel-record-pandemia-supera-media-mundial
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/tiroteo-texas-que-se-sabe-del-adolescente-que-mato-21-personas
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/zelenski-dice-que-fin-guerra-depende-posicion-occidente-voluntad-rusa
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/islas-del-pacifico-sur-nuevo-foco-tension-china-eeuu
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/otan-exhibe-mediterraneo-su-poderio-ataque-disuasion
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/zelenski-dice-que-no-hay-mas-alternativa-que-luchar
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/onu-alerta-que-guerra-disparara-crisis-alimentaria-pobreza-america-latina
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/biden-envia-emisario-bolsonaro-invitarlo-cumbre
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220525/militares-vuelven-zona-mapuche-del-sur-chile-convertida-polvorin
https://www.lostiempos.com/actualidad/mundo?page=41,https://www.lostiempos.com/actualidad/mundo/20220524/corea-del-norte-lanza-tres-misiles-balisticos-viaje-biden
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/biden-cuando-nos-plantaremos-lobby-armas
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/al-menos-dos-muertos-13-heridos-tiroteo-escuela-texas
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/asciende-16-cifra-muertos-tiroteo-texas
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/rusia-cumple-tres-meses-guerra-ucrania-victoria-ni-plan-retirada
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/operacion-capturar-narcos-deja-21-muertos-favela-rio
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/europa-otan-llaman-unidad-afrontar-desafios-guerra
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/alertan-que-inflacion-es-riesgo-estabilidad-america-latina
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/justicia-rusa-confirma-condena-del-opositor-navalni-nueve-anos-carcel
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/boric-es-100-personas-mas-influyentes-del-mundo-time
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/al-menos-11-muertos-operacion-policial-rio-janeiro
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/biden-eeuu-intervendra-si-china-invade-taiwan
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/veinte-paises-anuncian-mas-ayuda-militar-ucrania
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220524/nuevas-autoridades-prorrusas-region-ucraniana-jerson-instauran-rublo
https://www.lostiempos.com/actualidad/mundo?page=42,https://www.lostiempos.com/actualidad/mundo/20220523/cumbre-americas-corre-riesgo-ser-fiasco-advierten-analistas
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220523/eeuu-desplegara-vacunas-contra-viruela-del-mono-poblacion-mas-susceptible
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220523/salvador-registra-cerca-34000-detenidos-regimen-excepcion
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220523/ucrania-condena-primer-soldado-rusia-que-avanza-paso-paso-donbas
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220523/boric-promulga-historica-alza-del-salario-minimo-que-nadie-se-quede-atras
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220523/estrategia-ucrania-espera-mas-armas-aliados-defensa
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220523/guerra-empuja-ue-transicion-ecologica-acelerada
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220522/argentina-reporta-su-primer-caso-sospechoso-viruela-del-mono
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220522/biden-advierte-impacto-consecuente-viruela-del-mono
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220522/ucrania-prorroga-ley-marcial-23-agosto
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220522/ayuda-eeuu-otorga-ucrania-40-mil-millones-dolares
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220522/candidato-populista-remueve-paisaje-electoral-colombia
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220522/ucrania-se-niega-hacer-concesiones-reclama-mas-armamento-occidental
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220521/rusia-prosigue-su-ofensiva-este-ucrania
https://www.lostiempos.com/actualidad/mundo?page=43,https://www.lostiempos.com/actualidad/mundo/20220521/biden-firma-nuevo-paquete-ayuda-ucrania-40000-millones-dolares
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220521/peru-autoriza-nuevo-retiro-fondos-pensiones-pandemia
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220521/rusia-corta-venta-gas-finlandia-porque-pagos-no-son-rublos
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220521/bombardeos-rusos-castigan-tregua-poblaciones-del-donbas
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220521/colombia-candidato-populista-se-acerca-al-derechista-intencion-voto
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220521/italia-presenta-plan-paz-onu-facilitar-dialogo-pasosde-ucrania
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220521/contagios-diarios-covid-se-duplican-paraguay
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220521/policias-mexicanos-reprimen-sus-colegas-acapulco
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220520/peru-ue-fortaleceran-lucha-contra-crimen-frontera-bolivia
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220520/juez-eeuu-anula-intento-biden-rescindir-norma-antimigratoria
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220520/ingrid-betancourt-renuncia-presidenciales-colombia-apoya-empresario
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220520/fiscalia-nicaragua-acusa-dirigente-opositor-excarcelado-conspiracion
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220520/ue-estudia-como-paliar-crisis-alimentaria-guerra-ucrania
https://www.lostiempos.com/actualidad/mundo?page=44,https://www.lostiempos.com/actualidad/mundo/20220520/rusia-aumenta-presion-donbas-cifra-2000-rendidos-azovstal
